"V1"
1,80859700262261
1,89291949541484
0,523389326038091
2,28142136911913
0,554060057490729
0,856165575714398
2,76850702948307
0,932740287391402
2,46585696174413
0,401708516466035
0,80164535565265
0,591078388833449
1,73628679494934
1,0403298002357
1,23306824655448
0,422858778935783
0,905568991723379
0,100365506983254
0,274050562843769
1,99870695919958
0,527742777196535
2,50851854262337
1,04487101298111
2,127192335178
2,53258201724133
0,456680458955208
0,612189886580013
0,325519748927332
1,22920478874892
1,39127488175001
1,73256924568552
1,09403034237874
1,68101097282445
1,18619940074383
1,41980573398469
1,39258387900699
0,416456348636806
1,00333940991469
0,118250546423802
1,81511641923822
1,67548384099446
0,946438904506629
1,03286306098718
1,42114803253537
1,8582513652871
2,85752242405251
0,0817182291996748
1,3381314104526
1,6423385547557
0,828780676369403
0,292480743339682
2,69817954109113
1,84306626246364
1,9200831840759
2,28592380285673
1,41866140161909
0,419481054115821
0,728365054700767
1,88814839924527
3,15056175253447
1,59194123675354
1,43743233941552
0,768225557269649
1,80732335544921
0,268134802771124
0,655044238512294
0,0209990646996576
0,224409406102385
0,943808866981802
0,359517908247464
1,21310492561572
1,43779757931528
0,628804668219779
0,452208119728955
0,310875672876684
0,402283712539615
0,255683089132887
0,080520563349241
2,75468294645073
0,252520199018559
1,22931126227183
1,59635149227847
1,20458809418029
1,50762765456043
0,155205125410284
0,907275320065116
2,79570757662711
0,894795312109778
0,194870376671055
1,28265258802114
2,25092090403145
0,760546767198519
1,90549753478764
0,459838920559494
0,243548852162026
0,766416428132936
1,2905449983006
1,46496589181544
0,605431992306123
0,478561402435904
1,21334005465999
1,90265545834857
1,48619138708125
2,02614625306294
2,09376538565702
1,26590636024327
3,48389261972641
0,949298870973616
2,15001930296374
1,76718299733589
0,856887542482044
0,251709750736687
0,779225425359021
2,00396163927185
0,675471951775191
0,123298885472302
0,147505903344826
1,31848521466044
1,51670819293425
0,538909764613078
1,88086217041148
0,0384275621043235
0,690879872231111
2,05350613915158
0,0144359156073541
1,26575608589555
1,02573705314894
0,546802003191866
1,03310943555795
1,19194573909151
2,00436337119977
1,66843392108329
1,29835534331412
2,30546524047645
0,429536394662712
0,303843030413218
2,29788166361318
1,27427468968096
1,43997253279195
0,500297943006425
1,32850631510665
0,557190467362471
2,85148019169239
2,63787563870506
1,22932564278314
0,630475529634609
0,167309835241679
2,73511762316426
0,706617378224204
0,397096878140858
0,45436003997943
1,18147249457225
1,95877773409616
0,066027555839264
1,60077319668681
0,944380082962806
0,327460911404035
2,078525878885
1,4238506237059
1,15958571273272
0,0533555552518656
0,156950396861284
0,301493208382857
0,626589961432609
2,46651138742263
2,56563920498883
0,433965582470946
1,3701375406273
1,44593528143438
0,509856544324341
0,683633671038107
0,120866394369267
0,0577966958761691
1,3533520152262
1,13491714627506
0,258446996249488
1,95671054363038
0,603994904057137
1,47285483768972
1,72550800696629
0,250374623514946
0,394180172127211
0,68541481210301
0,171566678192107
1,55786615207684
0,356017816220509
2,91403998171748
0,317912162286481
0,0340995070468562
1,95213074735423
1,03923222151893
0,563289915208386
0,619457482903821
0,87245398433664
0,908905109739522
0,326941003676064
2,07111147069133
2,26954381701453
1,72649435876688
1,50703866992965
0,91322995057548
1,52068665894902
1,03862479683169
1,78047654061246
0,330835965894421
2,86418858197158
1,35199229024345
1,40278634970033
0,127992261975526
1,27898507972211
1,43135385954684
1,73232276065396
0,477277088992056
1,79481744009551
0,241483877550229
1,02426209002305
3,0741823710303
1,8188940469188
0,315067863913431
2,88414833152096
1,69119085154348
0,434666614790721
0,343996483863304
2,52601785881633
2,06726409551019
0,438884333934622
1,46065061451621
2,89082570345686
1,4021661050066
1,99555417069362
0,490286496786594
1,05082989978225
2,6207953449624
1,58176627052474
1,20560679910534
1,28612134213041
1,6588069211619
0,363612604814419
0,228486172883991
0,494056118474225
0,919628047234765
1,31542747838683
0,0827288158318746
1,25240356107145
0,526003769717734
0,749110645877192
1,72535622981943
0,734348876967677
0,746331100118918
0,688877028603344
0,398284666038406
1,97511087764676
0,9371603921695
0,958045893557794
0,875417668560562
1,19564806059451
0,50642452842012
2,94830593330177
0,459362092929704
0,534453276805427
1,25940676148351
0,31265396332657
1,64850761921284
0,00662685750900471
0,381639329257423
0,769593549582006
1,70974138529106
0,584232376543758
0,160851656502811
0,703546242946848
1,04979120268923
0,300972170894598
0,352592681394939
2,26751161854683
1,89196283130099
0,523442701743379
1,95672511320332
1,12925354603949
3,05025756413054
0,785360211400382
0,341628629310138
0,61887774319299
1,24709616238998
3,26359405782044
0,680658980847999
0,182730585587364
1,35959771755891
2,0116739344823
2,8796094923959
0,743906015739505
0,158719498069729
0,0808031048313581
0,0176247373735778
0,267171228436807
0,811482275003334
0,401112504937662
0,721646342560497
1,4679177023371
0,189649576996744
1,32550669795467
1,45365238770359
1,39146798898785
1,39451106724238
1,18026064425006
0,395025134877519
1,49120715409377
0,0424569468644462
2,40588595883159
0,836652903420075
0,232315727565315
0,46484616087845
0,484489961497942
1,26342496508929
1,39795071200261
1,15690390648356
1,10765539868975
0,500301519867241
0,271044017944252
0,917684448002635
0,497072484590311
1,22780619177479
1,10787717328388
3,04254876090415
0,850843131205923
2,00979141215595
0,11891779768027
0,630682381643703
0,951019176280736
3,43120696717927
1,66137047562337
1,68348280820885
1,04118812654213
0,901764136112772
1,1007636706498
1,41152596685429
0,60492195216621
1,02440787243774
1,39650456624707
0,540376268203097
1,33527633891027
0,865327336941976
2,23435320095242
1,02741347187789
1,30993740180067
1,72091730588395
1,80881300430429
1,95934822643674
0,119695957342333
1,24153959582071
0,539487556249983
0,439789345805834
0,707195176892683
0,436242458105377
1,22594925130933
0,888790148694569
1,21810480864007
0,903272019001002
1,9192825155415
0,566190356126096
0,16191779888168
0,836252634415574
1,15604248330047
0,371503873383673
1,80307961344536
1,27744698115091
2,20381491721343
1,1044743492647
0,442631631715168
0,820294058011399
1,47934019715743
0,287639366030723
2,17580653064311
1,1278563050152
1,29365153360815
0,409451820062059
1,59958805060034
0,031183076723627
1,34284973643518
1,81525722808588
2,49006222130638
1,58027013191718
2,14612083845841
0,768546039106768
0,227512737088777
1,82226412186874
1,70925738330427
0,140559322133636
0,807996904593223
0,934398227196085
0,967514261742445
1,50161640758957
0,374185981817084
2,18252766306096
0,285343404917579
0,589185710335996
0,926122541756583
0,617114549155206
1,27321404020938
0,290448443834428
0,132549753730475
1,56086018522114
1,90293828503064
0,991625932043304
0,318337406616698
1,26909153593029
0,707601375484192
2,56892409228363
0,00682676644526303
1,30915951213262
1,89476683169578
0,41860881355344
