"V1"
9,93613732940539
9,98128136511836
6,3299201695198
13,5422304146399
3,48479674572057
9,87661115460143
9,81212709401281
8,28464274906921
11,0926833111747
10,2711477029331
9,54228017047098
14,4530273229388
13,113192135354
10,7526879733661
11,4540332944725
11,6157047609664
11,2949687835796
12,3753842344232
10,3060341069281
8,74669230937617
12,5355312887407
18,0306662534544
13,5237412261424
9,7532303485475
7,00070716997016
8,85574901039437
7,32371229488683
9,0041488248432
9,28571509493252
13,1019331131853
10,7729021652443
10,9689664387937
15,0273577689285
13,9288931724806
10,5994754239527
9,13269718880841
6,05426414788957
10,6436490164851
7,14022394086761
12,7345967020362
15,6866755879659
11,5714862520623
10,4411367956882
13,6711802598184
11,0587011130196
14,301825753849
10,7816497833344
8,47494782484576
8,34026342110194
8,75428804072079
12,494930398355
8,64171411309213
10,1370022091175
11,2921455057499
9,83085686343601
10,4930376629579
7,53344833730024
7,74782781503715
12,5700787029275
14,0410075881962
12,3356190174101
8,82914687634783
10,8183761390025
11,0702615185843
9,82890156953744
6,05558089020198
14,5042870315585
9,77029949424068
11,8468652482899
9,89620298056151
6,31720324585894
12,4861297709122
10,281153718677
5,53437429874344
12,0194706710431
11,9863989004083
14,5028573364911
9,09084479622572
8,84529076944601
6,14259703430672
12,4053883473917
8,87829569478526
12,1608783393796
10,0283243334074
8,36964817029309
14,4270983697437
14,3986505507949
9,81295449345681
12,2081668529838
10,2779050385251
8,71317927542522
14,4681995643115
11,8951688091367
6,8694779393634
8,61659431815871
13,2838532329676
10,681326918648
17,2945437629198
7,34287294875924
10,5433062124585
12,6108281119914
10,8445694364497
7,54299715597729
8,03052039023338
12,2245492691426
11,3117522422162
13,1085840429883
12,6998721670429
12,783444889627
13,0663770206419
10,5426836237777
7,57718327587387
9,30331929364552
15,0418363311399
6,11613414531427
8,31712856832789
14,1368206185581
5,87312116612856
11,6622236826085
13,8097197076003
12,3854407474638
11,3682879698665
11,7452573758802
11,6204791640748
8,58933099572664
12,0679404824544
12,6908913495657
6,85212405557401
11,3186880587548
13,434442710806
11,5541264662726
8,57148691084876
5,22356620366302
15,926018327949
7,83838907007931
13,0456895327918
7,05257670008579
8,70394791774931
13,4165780716281
10,69490968865
8,80745437535257
10,961889793477
8,00170849961687
6,44712063476318
10,9897141021527
10,0491261734217
7,55943531545303
9,89562092128859
9,22710421136636
8,25463421510576
8,14457751542804
8,46674119204301
10,1270219854453
10,4476468028064
9,42837761877129
11,8031616814349
10,2188123746684
11,3896948693123
8,8719542177661
7,78033405863841
9,26437665088091
12,3085414381024
8,40369124629376
5,82822493775641
10,9499762546226
11,8433300176917
13,8888567956426
12,9846614691906
10,9220721136046
10,2128514489748
9,64513503375877
12,3122559744162
9,26210758082595
7,80796338639944
14,2049254713042
10,9521935548218
9,48330385223014
9,59075919132078
12,6157638200472
11,0285489671069
14,6345314799376
11,6397026041511
8,04344041677978
11,1012616396905
9,38697625077834
9,85328582596803
12,1095050827256
12,9083185270213
9,56442135622079
13,1625335498333
15,4279110114189
8,46587682723264
11,2365376365826
9,71441703017815
3,59276646710769
13,8736206012154
7,03438267179464
9,963566180191
13,2102933663237
9,35800959487789
8,66697296051777
10,1255355640504
11,3567228517846
15,859102073698
8,37500960573936
9,11517974707264
12,5075250800302
14,4990144195329
9,74099378722251
11,8403922886153
16,7010145738721
10,319990660224
11,4685546973213
11,6721121769172
9,14355294501764
6,93278141635554
9,90329930077792
15,4200022131106
9,86802398739938
9,38674790634636
16,1547649708249
11,2817893223652
10,756141650076
12,8612081895191
7,18238156018494
11,2849094280311
7,69505433968841
10,2901531667696
9,15723761647236
10,1103032899414
8,47960776745268
8,80807512911364
8,4533077322459
7,86571371908491
7,59961639154738
12,4223838591005
10,255238471482
8,50431212382428
10,7806918939897
11,6591643548324
8,41557803564136
12,9277529048861
10,0628485503146
11,3387419098972
11,2239277507684
7,52118947696286
11,1011954298813
10,2886014057396
8,86319707670946
8,48051575913233
14,1894458936556
10,6336843619975
12,8750369382968
10,6676392728654
6,78709297627644
12,5745714599882
7,0453537577761
8,01028898323413
10,4065335561736
